	id	codigo_ngbe	codigo_ngbe_text	nombre_extendido	identificador_geografico	nombre_alternativo_2	nombre_alternativo_3	nombre_variante_1	nombre_variante_2	nombre_variante_3	fuente_extendido	fuente_idg	fuente_alternativo_2	fuente_alternativo_3	fuente_variante_1	fuente_variante_2	fuente_variante_3	idioma_extendido	idioma_idg	idioma_alternativo_2	idioma_alternativo_3	idioma_variante_1	idioma_variante_2	idioma_variante_3	estatus_extendido	estatus_idg	estatus_alternativo_2	estatus_alternativo_3	estatus_variante_1	estatus_variante_2	estatus_variante_3	long_etrs89_regcan95	lat_etrs89_regcan95	huso_etrs89_regcan95	x_utm_etrs89_regcan95	y_utm_etrs89_regcan95	hojamtn_25	codigo_ine	provincias_nombre	provincias_id
165117	1917045	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.58441142299995	41.9360968660001	30.0	368649.79	4643895.05	0311c2	34120	Palencia	34
165918	2004184	2.2.2	Poblaciones y construcciones.Edificación		Alameda							MITMA.IGN.BTN25																				-3.65020689799991	41.27447491	30.0	445543.92	4569430.94	0431c2	40198	Segovia	40
170405	2295308	2.2.2	Poblaciones y construcciones.Edificación		Benatae							BTN25																				-3.13390834199993	38.1890890340001	30.0	488273.45	4226803.65	0886c3	23025	Jaén	23
170722	2308288	2.2.2	Poblaciones y construcciones.Edificación		Alamedilla							BTN25																				-3.92401085899991	38.0203242250001	30.0	418895.85	4208472.87	0904c4	23096	Jaén	23
173046	2390634	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							BTN25																				-5.04791261399993	37.2191161530001	30.0	318298.5	4121144.72	1005c3	41068	Sevilla	41
184784	2083274	2.2.2	Poblaciones y construcciones.Edificación		Humilladero							BTN25																				-4.24749536199994	40.4541020330001	30.0	394221.56	4478907.32	0557c2	28125	Madrid	28
188069	1688440	2.2.2	Poblaciones y construcciones.Edificación		Torre del Campo							BTN25																				-6.01361229199995	43.255920357	30.0	255380.3	4793645.45	0052c2	33052	Asturias	33
192789	1869498	2.2.2	Poblaciones y construcciones.Edificación		Santa Fe							MITMA.IGN.BTN25																				1.30151381700006	42.2091068280001	31.0	359794.84	4674389.92	0253c3	25155	Lleida	25
194566	2233713	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							BTN25																				-2.62921202399991	38.9990847750001	30.0	532107.64	4316740.4	0763c4	02019	Albacete	02
194582	2311893	2.2.2	Poblaciones y construcciones.Edificación		Linares							BTN25																				-2.36438187399995	38.1593015130001	30.0	555684.91	4223680.93	0909c1	02055	Albacete	02
208769	1689347	2.2.2	Poblaciones y construcciones.Edificación		Linares							BTN25																				-5.96917917599995	43.2236935330001	30.0	258860.03	4789937.1	0052c4	33053	Asturias	33
208997	1691605	2.2.2	Poblaciones y construcciones.Edificación		Pedrera							BTN25																				-5.75457777099996	43.2183228330001	30.0	276269.97	4788743.91	0053c3	33037	Asturias	33
209306	1693523	2.2.2	Poblaciones y construcciones.Edificación		Linares							BTN25																				-5.39160153199992	43.1990967400001	30.0	305691.44	4785701.4	0054c3	33015	Asturias	33
210021	1858573	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							BTN25																				-4.58288560999995	42.1766964300001	30.0	369270.79	4670607.54	0235c4	34127	Palencia	34
210712	2373079	2.2.2	Poblaciones y construcciones.Edificación		Torre del Campo							BTN25																				-5.75988705699996	37.3864747320001	30.0	255659.49	4141321.44	0985c3	41058	Sevilla	41
215791	1805030	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							BTN25																				-3.76550276099994	42.5646975340001	30.0	437166.32	4712760.97	0167c3	09227	Burgos	09
230279	1702264	2.2.2	Poblaciones y construcciones.Edificación		Herrera							BTN25														Normalizado						-3.17059464699992	43.2033078620001	30.0	486141.04	4783406.31	0061c3	48096	Bizkaia	48
241084	2250420	2.2.2	Poblaciones y construcciones.Edificación		Montemayor							MITMA.IGN.BTN25																				-2.22527993199992	38.7062991590001	30.0	567361.27	4284469.89	0815c4	02022	Albacete	2
248653	2026750	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-2.32440189899995	41.0391234580001	30.0	556785.4	4543319.97	0462c4	19163	Guadalajara	19
251598	2092304	2.2.2	Poblaciones y construcciones.Edificación		Humilladero							MITMA.IGN.BTN25																				-0.707885755999939	40.3660888310001	30.0	694613.79	4470912.73	0568c3	44012	Teruel	44
260553	1923397	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-0.868285159999914	41.9027100520001	30.0	676816.69	4641171.66	0322c4	50298	Zaragoza	50
267108	1688228	2.2.2	Poblaciones y construcciones.Edificación		Otura							MITMA.IGN.BTN25																				-5.94079729699996	43.3327030410001	30.0	261591.55	4801962.5	0028c4	33044	Asturias	33
270039	1687832	2.2.2	Poblaciones y construcciones.Edificación		Linares							MITMA.IGN.BTN25																				-6.25860634699995	43.2429209110001	29.0	722569.54	4791440.59	0051c4	33005	Asturias	33
271029	1658080	2.2.2	Poblaciones y construcciones.Edificación		Pedrera							MITMA.IGN.BTN25																				-6.21459964299993	43.4281005510001	29.0	725455.85	4812125.28	0027c2	33059	Asturias	33
271304	1686015	2.2.2	Poblaciones y construcciones.Edificación		Paradas							MITMA.IGN.BTN25																				-6.81768671499992	43.1890870750001	29.0	677333.12	4784124.89	0050c3	33001	Asturias	33
272289	1642071	2.2.2	Poblaciones y construcciones.Edificación		Pinar							MITMA.IGN.BTN25																				-7.42620786199996	43.5593263100001	29.0	627108.35	4824133.2	0009c3	27063	Lugo	27
274754	1774687	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-6.95867916399993	42.7807017320001	29.0	666977.98	4738483.29	0125c2	27012	Lugo	27
285631	1779262	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.65051223799992	42.7103269440001	30.0	364837.69	4729968.6	0132c4	34062	Palencia	34
285632	1779263	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.65801930699996	42.6843258430001	30.0	364166.24	4727093.32	0132c4	34140	Palencia	34
285633	1779264	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.66448905599992	42.698302916	30.0	363666.78	4728655.84	0132c4	34062	Palencia	34
285634	1779265	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.61981177299992	42.7028806820001	30.0	367335.99	4729093.04	0132c4	34062	Palencia	34
285635	1779266	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.53979474999994	42.679870017	30.0	373843.01	4726415.22	0132c4	34028	Palencia	34
285636	1779267	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.53057842399994	42.676329927	30.0	374591.01	4726008.39	0132c4	34028	Palencia	34
285637	1779268	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.53240948099995	42.6862786460001	30.0	374461.01	4727115.87	0132c4	34028	Palencia	34
285638	1779269	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.52551249399994	42.6889031030001	30.0	375031.3	4727397.08	0132c4	34028	Palencia	34
285640	1779272	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.53411846999995	42.715514436	30.0	374379.97	4730364.92	0132c4	34114	Palencia	34
285641	1779273	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.55120835299994	42.702514109	30.0	372954.03	4728946.86	0132c4	34028	Palencia	34
285642	1779274	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.54937729199992	42.694701605	30.0	373088.09	4728076.56	0132c4	34028	Palencia	34
285643	1779276	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.67950360299994	42.7061153800001	30.0	362454.2	4729547.73	0132c4	34062	Palencia	34
286032	1830252	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.43682965299996	42.4932855060001	30.0	381927.52	4705547.68	0198c1	34222	Palencia	34
286336	1917810	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.38629186399993	41.834289202	30.0	384891.95	4632306.7	0312c3	34057	Palencia	34
286371	1859771	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-3.89837649199995	42.2186890080001	30.0	425853.58	4674448.1	0237c4	09206	Burgos	09
287071	1917791	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.45770344599993	41.8372804290001	30.0	378967.93	4632736.99	0312c3	34057	Palencia	34
287075	1917795	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.43859940899995	41.848083563	30.0	380574.25	4633909.71	0312c3	34057	Palencia	34
287077	1917797	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.36370888099992	41.8743282650001	30.0	386837.74	4636722.19	0312c3	34196	Palencia	34
287078	1917798	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.36090118899995	41.864684642	30.0	387053.75	4635647.77	0312c3	34196	Palencia	34
287079	1917799	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.41607726499996	41.839294335	30.0	382427.89	4632902.76	0312c3	34057	Palencia	34
287080	1917800	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-4.37219291199995	41.8941038030001	30.0	386168.82	4638929.1	0312c3	34196	Palencia	34
287750	1941830	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-3.58978277399996	41.798705768	30.0	451001.86	4627595.23	0346c2	09396	Burgos	09
307284	2138377	2.2.2	Poblaciones y construcciones.Edificación		Zagra							MITMA.IGN.BTN25																				-1.14520261999991	39.8386841130001	30.0	658701.91	4411498.92	0638c3	46247	València/Valencia	46
319371	1901347	2.2.2	Poblaciones y construcciones.Edificación		Aguilar							MITMA.IGN.BTN25																				1.28009038400006	42.017883511	31.0	357598.8	4653192.67	0291c3	25044	Lleida	25
325531	1929782	2.2.2	Poblaciones y construcciones.Edificación		Carmona							MITMA.IGN.BTN25																				1.82629393700006	41.9315187460001	31.0	402691.56	4642838.95	0331c1	8308	Barcelona	8
351361	2390281	2.2.2	Poblaciones y construcciones.Edificación		Colmenar							MITMA.IGN.BTN25																				-5.12091140799993	37.3038942190001	30.0	312031.81	4130694.18	1005c1	41068	Sevilla	41
360394	3300120	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Granada							MITMA.IGN.Red Geodésica																				-3.599939208	37.17643726	30.0	446743.096139092	4114613.91006536	1009c4	18087000401	Granada	18
360456	3300022	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Arahal							MITMA.IGN.Red Geodésica																				-5.550954531	37.25975577	30.0	273780.396113655	4126738.61192756	1003c2	41011	Sevilla	41
360468	3300054	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Mollina							MITMA.IGN.Red Geodésica																				-4.666925811	37.1743133	30.0	352017.068872203	4115510.73323191	1006c4	29072	Málaga	29
360597	3300389	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Espera							MITMA.IGN.Red Geodésica																				-5.808696331	36.87445338	30.0	249654.663393622	4084628.96320815	1035c3	11017	Cádiz	11
360719	3303654	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Torres							MITMA.IGN.Red Geodésica																				1.277609554	41.81340612	31.0	356937.319133358	4630493.1278853	0361c1	25110	Lleida	25
360730	3300015	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Utrera							MITMA.IGN.Red Geodésica																				-5.780890985	37.17935687	30.0	253123.273314856	4118391.47522151	1003c3	41095	Sevilla	41
360746	3302027	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Hornos							MITMA.IGN.Red Geodésica																				-2.111447782	42.39424396	30.0	573132.079243674	4693932.54120699	0205c3	26007	La Rioja	26
360785	3302793	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Torres							MITMA.IGN.Red Geodésica																				-1.260448441	42.1606524	30.0	643704.812986816	4669078.01577988	0283c2	50051	Zaragoza	50
360913	3300171	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Nacimiento							MITMA.IGN.Red Geodésica																				-2.362065683	37.22539351	30.0	556593.222697602	4120067.07972789	1013c3	04082	Almería	04
361015	4000128	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Aguilar							MITMA.IGN.Red Geodésica																				-3.179024668	41.525756486	30.0	485064.024041315	4597139.16166216	0377c3	42162	Soria	42
361058	3300511	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Hinojos							MITMA.IGN.Red Geodésica																				-2.618666565	36.93372478	29.0	1068606.56815695	4106592.40779012	1001c1	04051	Almería	04
361357	3308919	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Torres							MITMA.IGN.Red Geodésica																				-5.408542706	43.07830028	30.0	303929.154017405	4772325.54124217	0079c3	33002	Asturias	33
361416	3300254	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Herrera							MITMA.IGN.Red Geodésica																				-1.105772007	41.16838462	30.0	658905.272870626	4559179.08289705	0439c3	50124	Zaragoza	50
361678	3303902	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Montemayor							MITMA.IGN.Red Geodésica																				-1.830171949	41.5088934	30.0	597624.569475895	4595912.10440021	0381c3	50293	Zaragoza	50
362120	3305255	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Colmenar							MITMA.IGN.Red Geodésica																				-1.930204709	40.97867155	30.0	590001.161288198	4536940.44224305	1039c4	19265	Guadalajara	19
363113	3306717	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Pinar							MITMA.IGN.Red Geodésica																				-2.983186557	40.08613907	30.0	501433.385439361	4437318.01955373	0607c2	16032	Cuenca	16
363257	3306775	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Pinar							MITMA.IGN.Red Geodésica																				-1.320660997	40.01662627	30.0	643316.696611028	4430953.30371637	0612c4	46252	València/Valencia	46
363282	3306873	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Herrera							MITMA.IGN.Red Geodésica																				-4.601012258	37.10912726	30.0	357746.979033284	4108177.6208854	1023c2	29015	Málaga	29
363438	3307045	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Huesa							MITMA.IGN.Red Geodésica																				-2.439338814	39.91028458	30.0	547920.580420676	4417950.1914322	0634c3	16266,16019	Cuenca	16
363490	3307112	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Pinar							MITMA.IGN.Red Geodésica																				-0.450824213	39.98144731	30.0	717668.420907838	4428810.48341809	0640c1	12116	Castelló/Castellón	12
363621	3307313	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Cabra							MITMA.IGN.Red Geodésica																				-3.906553994	39.82648039	30.0	422420.719645017	4408891.62720175	0657c2	45107	Toledo	45
363628	3307322	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Carboneros							MITMA.IGN.Red Geodésica																				-3.685978837	39.78361508	30.0	441260.387311569	4403966.07063266	0884c4	45078	Toledo	45
363692	3307505	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Hornos							MITMA.IGN.Red Geodésica																				-7.006341817	39.51693358	30.0	155568.396714023	4381813.10202107	0676c4	10162	Cáceres	10
363857	3307691	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Huesa							MITMA.IGN.Red Geodésica																				-2.595106665	39.58699176	30.0	534768.947944926	4381997.26815079	0689c2	16176	Cuenca	16
364581	3308652	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Montemayor							MITMA.IGN.Red Geodésica																				-1.106723871	39.04660091	30.0	663840.726549301	4323653.562891	0708c3	46044	València/Valencia	46
364739	3308868	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Huesa							MITMA.IGN.Red Geodésica																				-2.41609915	38.98106801	30.0	550574.65426369	4314837.79790035	0789c1	02043	Albacete	02
364946	3309109	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Huelma							MITMA.IGN.Red Geodésica																				-3.070207634	38.69875318	30.0	493894.903024719	4283350.10311162	0970c1	13093	Ciudad Real	13
365022	3309281	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Hornachuelos							MITMA.IGN.Red Geodésica																				-6.164946255	38.52817312	30.0	224099.219747661	4269168.89571172	0942c2	06113	Badajoz	06
365296	3309865	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Humilladero							MITMA.IGN.Red Geodésica																				-4.045056394	38.22598706	30.0	408527.920041667	4231405.44939077	0883c3	23005	Jaén	23
365405	3310151	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Sabiote							MITMA.IGN.Red Geodésica																				-3.313298507	38.06705557	30.0	472518.260479174	4213301.34526718	0906c4	23075	Jaén	23
365434	3310163	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Iznatoraf							MITMA.IGN.Red Geodésica																				-3.032827636	38.15029301	30.0	497123.713288981	4222491.06433763	0907c1	23048	Jaén	23
365436	3310034	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Pedrera							MITMA.IGN.Red Geodésica																				-17.90939058	27.81751842	30.0	-977812.713731791	3168052.48659954	1105c2	38048	Santa Cruz de Tenerife	38
365438	3310129	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Jabalquinto							MITMA.IGN.Red Geodésica																				-3.725451602	38.01920454	30.0	436323.486332081	4208194.10678322	0905c3	23049	Jaén	23
365504	3310377	2.3.1	Poblaciones y construcciones.Vértice Geodésico		Baeza							MITMA.IGN.Red Geodésica																				-3.469288441	37.9900873	30.0	458792.07051366	4204819.06307826	0927c1	23009000201	Jaén	23
