	codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days
3000	018-00012-02-01	2011-03-30	2021-03-23	283107.0	4081747.0	3646
3001	018-00013-00-00	2009-10-26	2009-10-26			0
3002	018-00013-08	2019-04-03	2021-03-15	346493.0	4185830.0	712
3003	018-00015-00-00	2009-03-06	2010-04-28	567092.0	4110506.0	418
3004	018-00015-01-01	2014-01-09	2016-11-07	359007.0	4112029.0	1033
3005	018-00015-09-00	2010-03-17	2010-06-16			91
3006	018-00016-01-00	2012-03-13	2013-11-11	460501.0	4223760.0	608
3007	018-00018-18	2019-07-01	2019-10-14	374214.0	4160904.0	105
3008	018-00021-00-00	2009-10-26	2009-10-26			0
3009	018-00021-01	2019-03-18	2019-11-19	349404.0	4137108.0	246
3010	018-00022-00-00	2006-06-13	2021-03-15	411709.43	4126623.91	5389
3011	018-00023-05-00	2014-03-14	2020-11-03	483520.0	4190015.0	2426
3012	018-00027-01-00	2019-09-05	2019-10-17	484108.87186	4189110.9603	42
3013	018-00028-00-00	2006-03-13	2008-11-25	382299.0	4171965.0	988
3014	018-00037-00-00	2009-04-15	2009-08-05			112
3015	018-00040-00-00	2006-04-17	2019-07-23	390763.18	4110877.11	4845
3016	018-00040-01-00	2019-03-19	2021-03-16	390602.0	4108730.0	728
3017	018-00041-01	2020-03-09	2020-06-10	444365.0	4228329.0	93
3018	018-00044-02	2012-04-09	2015-11-09	444257.0	4181177.0	1309
3019	018-00049-01-00	2012-03-20	2021-03-30	160764.0	4145280.0	3297
3020	018-00049-02-00	2009-03-24	2011-11-22	160764.0	4145280.0	973
3021	018-00051-00-00	2006-06-15	2018-11-27	301115.0	4090039.0	4548
3022	018-00055-00-00	2006-04-04	2006-09-27	343906.0	4104787.0	176
3023	018-00055-01-1	2015-07-28	2015-11-09	494141.0	4226847.0	104
3024	018-00057-00-81	2009-04-07	2011-08-16	348734.0	4136683.0	861
3025	018-00057-15	2013-03-18	2016-11-23	348910.0	4136602.0	1346
3026	018-00057-15-00	2011-03-15	2012-11-27	348734.0	4136683.0	623
3027	018-00057-15-1	2020-03-17	2021-03-16	349326.0	4136386.0	364
3028	018-00059-00-10	2008-04-09	2019-07-24	452765.0	4114479.0	4123
3029	018-00059-01-01	2010-04-05	2014-11-03	468082.0	4228224.0	1673
3030	018-00059-03-00	2019-04-03	2020-11-18	452765.0	4114479.0	595
3031	018-00064-01	2013-04-17	2020-03-03	482333.0	4180678.0	2512
3032	018-00068-01	2010-03-16	2011-11-09	415670.0	4147909.0	603
3033	018-00069-00-00	2006-07-17	2007-11-12	446707.0	4202514.0	483
3034	018-00082-06-38	2021-03-10	2021-03-31	298.942	4.095886	21
3035	018-00082-06-92	2017-03-07	2020-11-11	298789.53	4095716.0	1345
3036	018-00097-03	2010-03-08	2016-11-23	370151.0	4150286.0	2452
3037	018-00101-00-00	2006-03-07	2008-09-02	433819.0	4225206.0	910
3038	018-00106-00-00	2006-07-07	2012-10-01	461940.0	4205566.0	2278
3039	018-00107-01	2020-03-04	2021-03-22	461920.0	4205329.0	383
3040	018-00107-04-00	2013-03-26	2013-11-13	444720.0	4199707.0	232
3041	018-00116-01	2013-04-15	2020-09-07	462204.0	4205423.0	2702
3042	018-00135-00-00	2006-04-11	2011-10-31	447137.0	4171043.0	2029
3043	018-00135-01-01	2017-03-22	2020-10-07	447031.0	4170852.0	1295
3044	018-00139-02-1	2012-05-09	2013-11-27	347299.0	4164614.0	567
3045	018-00142-00-00	2017-03-22	2020-10-28	324021.562	4133686.522	1316
3046	018-00142-01-00	2021-03-10	2021-03-31	324021.0	4133686.0	21
3047	018-00146-01	2012-03-20	2018-11-14	144486.0	4141573.0	2430
3048	018-00148-01	2016-03-23	2017-10-10	492215.0	4216813.0	566
3049	018-00170-01-01	2017-02-09	2021-03-23	469298.0	4227420.0	1503
3050	018-00171-00-00	2007-03-15	2010-11-22	369736.0	4149727.0	1348
3051	018-00172-01	2015-02-23	2016-11-14	469264.0	4227601.0	630
3052	018-00186-00-00	2012-05-02	2016-10-26	447658.0	4204405.0	1638
3053	018-00186-00-1	2021-02-16	2021-03-24	447658.0	4204405.0	36
3054	018-00194-01-01	2017-03-08	2021-03-24	319386.0	4106535.0	1477
3055	018-00195-00-00	2008-03-01	2019-07-23	390298.0	4107075.0	4161
3056	018-00195-05-00	2019-03-19	2021-03-16	390158.0	4106863.0	728
3057	018-00202-00-00	2006-03-27	2009-08-10	433260.0	4212130.0	1232
3058	018-00203-00-00	2006-03-21	2007-11-07	326169.0	4074497.0	596
3059	018-00221-01	2020-03-09	2021-03-24	290704.0	4123923.0	380
3060	018-00221-01-00	2017-03-14	2019-11-04	290813.0	4124135.0	965
3061	018-00225-03	2009-03-16	2013-11-19	326223.0	4074799.0	1709
3062	018-00233-00-00	2006-04-11	2007-11-12	471944.0	4212110.0	580
3063	018-00239-00-00	2007-03-21	2011-11-22	145607.0	4143489.0	1707
3064	018-00239-01	2012-09-25	2014-09-29	145576.0	4143452.0	734
3065	018-00279-00-00	2007-03-21	2009-11-25	384625.0	4127392.0	980
3066	018-00304-00-00	2006-03-07	2008-10-29	469834.0	4226922.0	967
3067	018-00336-01-01	2015-07-27	2021-03-23	420036.0	4191752.0	2066
3068	018-00423-01	2014-03-18	2014-11-10	420740.0	4190258.0	237
3069	018-00423-01-01	2013-03-18	2013-11-12	420740.0	4190258.0	239
3070	018-00423-01-1	2015-03-16	2021-03-23	420740.0	4190258.0	2199
3071	018-00449-03-01	2015-03-18	2015-11-25	384185.0	4126987.0	252
3072	018-00454-00-00	2006-03-06	2011-11-07	421114.0	4190231.0	2072
3073	018-00498-02	2012-03-14	2013-11-25	374815.0	4105526.0	621
3074	018-00501-02-01	2015-06-23	2016-11-07	374363.0	4105375.0	503
3075	018-00513-00-00	2006-04-03	2009-11-23	374337.0	4105008.0	1330
3076	018-00513-06-01	2010-03-10	2015-06-16	374337.0	4105008.0	1924
3077	018-00526-00-00	2006-03-08	2007-11-13	391662.0	4192730.0	615
3078	018-00650-01	2015-09-02	2015-11-05	491888.0	4215171.0	64
3079	018-00950-00-00	2006-03-07	2007-11-14	391094.0	4191273.0	617
3080	018-03603	2009-03-23	2009-11-24			246
3081	019-00001-00-00	2006-03-22	2011-11-30	289718.0	4168245.0	2079
3082	019-00001-00-A0	2008-03-12	2008-11-24	370576.0	4119393.0	257
3083	019-00001-02	2009-03-11	2021-03-23	370576.0	4119393.0	4395
3084	019-00001-02-00	2014-03-19	2020-11-18	289718.0	4168245.0	2436
3085	019-00001-03-02	2012-03-13	2020-11-11	336340.0	4107838.0	3165
3086	019-00001-03-2	2016-03-09	2016-11-09	336340.0	4107838.0	245
3087	019-00001-08	2020-03-10	2020-10-28	457810.0	4222917.0	232
3088	019-00001-08-00	2009-03-11	2013-11-11	457870.0	4223097.0	1706
3089	019-00004-00-00	2006-03-28	2018-11-19	338959.0	4146469.0	4619
3090	019-00004-03	2017-03-08	2021-03-22	319122.0	4130875.0	1475
3091	019-00005-01	2019-03-18	2021-03-08	339053.0	4146463.0	721
3092	019-00006-00-00	2007-03-21	2007-11-07	377081.0	4130003.0	231
3093	019-00007-00-00	2007-03-21	2008-11-26	359575.0	4112587.0	616
3094	019-00007-02-01	2018-07-09	2021-03-23	339929.0	4101389.0	988
3095	019-00009-01-1	2019-06-05	2021-03-23	470739.0	4226759.0	657
3096	019-00010-00-00	2006-03-13	2008-11-25	383610.0	4171923.0	988
3097	019-00010-02	2018-02-20	2018-10-09	358911.0	4113796.0	231
3098	019-00010-02-01	2011-03-07	2017-11-08	358810.0	4113710.0	2438
3099	019-00010-02-1	2012-03-13	2013-11-19	358911.0	4113796.0	616
3100	019-00012-02	2012-03-13	2020-10-26	441038.0	4214481.0	3149
3101	019-00013-00-00	2009-03-11	2010-11-24	355487.0	4110161.0	623
3102	019-00014-02	2018-08-23	2020-10-13	490631.0	4242106.0	782
3103	019-00016-00-00	2007-03-05	2011-10-31	461447.0	4168157.0	1701
3104	019-00017-00-00	2007-03-20	2019-06-26	339263.0	4145447.0	4481
3105	019-00017-03-00	2019-03-19	2021-03-16	341374.0	4144264.0	728
3106	019-00019-19	2019-07-01	2019-10-14	373796.0	4159867.0	105
3107	019-00020-00-00	2015-03-18	2019-07-10	456416.0	4134382.0	1575
3108	019-00020-01	2017-03-08	2017-10-04	320641.0	4131212.0	210
3109	019-00020-01-00	2019-03-18	2021-03-16	456416.0	4134382.0	729
3110	019-00020-08	2018-05-28	2019-11-20	346860.82	4183486.98	541
3111	019-00020-12	2010-04-13	2010-11-17	3864424313.0	42113702829.0	218
3112	019-00021-01	2016-04-06	2016-11-16	470832.0	4214339.0	224
3113	019-00023-03-01	2014-06-16	2014-11-18	330368.0	4090843.0	155
3114	019-00025-00-00	2006-03-21	2007-04-16	275695.0	4090320.0	391
3115	019-00026-00-00	2006-04-17	2007-10-15	474070.0	4202280.0	546
3116	019-00030-02-01	2014-03-13	2021-03-15	345409.0	4183618.0	2559
3117	019-00031-00-00	2009-03-10	2010-11-08	494982.0	4205417.0	608
3118	019-00035-00-00	2006-03-13	2013-11-26	362159.0	4170896.0	2815
3119	019-00035-02-01	2010-03-10	2021-03-24	350708.0	4118508.0	4032
3120	019-00037-00-00	2008-03-11	2008-11-26	354573.0	4110742.0	260
3121	019-00037-01	2010-03-10	2010-11-17	354573.0	4110742.0	252
3122	019-00037-01-00	2011-03-09	2012-11-14	354573.0	4110742.0	616
3123	019-00037-06-01	2019-03-20	2021-09-23	313231.64	4108451.12	918
3124	019-00041-01	2020-06-22	2020-09-21	75208287.0	414428469.0	91
3125	019-00041-02-32	2021-03-10	2021-03-31			21
3126	019-00042-01-01	2017-03-07	2021-03-29	340738.0	4119793.0	1483
3127	019-00043-00-00	2006-03-07	2008-11-26	355562.0	4110197.0	995
3128	019-00043-01-26	2017-03-07	2020-11-11	298857.59	4096500.26	1345
3129	019-00045-00-00	2006-03-14	2007-10-02	431406.0	4213515.0	567
3130	019-00047-02-00	2011-03-22	2021-03-24	355705.0	4110817.0	3655
3131	019-00049-00-00	2006-03-22	2008-09-17	281964.0	4081789.0	910
3132	019-00049-01-00	2009-03-18	2010-11-04	281964.0	4081789.0	596
3133	019-00049-01-01	2011-03-30	2011-11-08	281964.0	4081789.0	223
3134	019-00050-00-00	2017-02-08	2021-09-23	345670.0	4108100.0	1688
3135	019-00050-01-01	2021-03-03	2021-03-31	345670.0	4108100.0	28
3136	019-00052-08-01	2015-03-18	2015-11-25	375823.0	4128696.0	252
3137	019-00052-09-00	2019-08-27	2019-10-31	482338.0	4200518.0	65
3138	019-00053-00-00	2006-03-22	2006-11-07	363400.0	4156700.0	230
3139	019-00054-04-01	2015-03-18	2021-03-24	421097.0	4174985.0	2198
3140	019-00057-00-00	2007-04-17	2009-10-05	431958.0	4213363.0	902
3141	019-00059-01-00	2018-04-02	2018-11-14	340848.0	4144820.0	226
3142	019-00063-01-00	2010-03-16	2011-03-21	461929.0	4226426.0	370
3143	019-00067-00-00	2006-03-21	2009-11-24	355668.0	4215593.0	1344
3144	019-00072-02-01	2010-03-08	2021-03-17	355150.0	4215617.0	4027
3145	019-00078-00-00	2006-03-20	2008-11-24	402168.0	4144451.0	980
3146	019-00081-00-00	2006-04-18	2006-08-22	442779.0	4214850.0	126
3147	019-00082-01-00	2017-03-22	2021-03-24	289914.0	4124879.0	1463
3148	019-00090-00-00	2006-04-17	2007-11-12	479423.0	4200645.0	574
3149	019-00094-00-00	2006-03-08	2012-07-09	376300.0	4129600.0	2315
3150	019-00094-00-01	2006-06-23	2008-11-04	281152.0	4083422.0	865
3151	019-00094-01-01	2014-05-05	2015-10-13			526
3152	019-00094-03-00	2009-03-18	2010-11-02	281152.0	4083422.0	594
3153	019-00094-03-01	2011-03-30	2021-03-23	281152.0	4083422.0	3646
3154	019-001-8	2021-02-25	2021-03-23	457810.0	4222917.0	26
3155	019-00101-01	2017-03-07	2017-10-02	324124.0	4127056.0	209
3156	019-00104-00-00	2008-03-01	2019-07-23	391899.0	411378.0	4161
3157	019-00104-06-00	2019-03-19	2021-03-16	391770.0	4110216.0	728
3158	019-00150-00-00	2006-04-26	2009-10-07	144817.0	4144029.0	1260
3159	019-00160-00-10	2009-03-25	2015-11-11	451701.0	4116157.0	2422
3160	019-00163-00-00	2006-03-01	2008-11-04	167969.0	4148470.0	979
3161	019-00167-00-00	2006-07-17	2007-11-12	448760.0	4203173.0	483
3162	019-00177-02	2015-03-19	2016-06-27	491667.0	4192364.0	466
3163	019-00190-00-00	2006-05-29	2021-03-22	476105.0	4200835.0	5411
3164	019-00201-01-03	2011-03-16	2011-11-30	356370.0	4216251.0	259
3165	019-00203-01-01	2015-03-23	2021-03-23	414188.0	4149472.0	2192
3166	019-00203-01-02	2015-03-23	2015-07-22	414188.0	4149472.0	121
3167	019-00224-00-00	2006-03-13	2013-11-26	360072.0	4172706.0	2815
3168	019-00227-00-00	2006-07-31	2012-11-05	437038.0	4095812.0	2289
3169	019-00227-01	2019-09-16	2020-11-16	437038.0	4095812.0	427
3170	019-00232-01-01	2020-03-25	2021-03-23	277840.0	4131869.0	363
3171	019-00274-01-00	2010-04-06	2011-11-08	484942.0	4233991.0	581
3172	019-00276-01	2015-09-01	2020-10-19	495522.0	4219078.0	1875
3173	019-00304-00-00	2006-03-13	2010-11-22	389858.0	4156309.0	1715
3174	019-00306-01-02	2018-05-23	2019-10-09	278564.8	4131203.26	504
3175	019-00306-01-1	2017-04-20	2017-10-04	278543.0	4131276.0	167
3176	019-00320-00-00	2006-05-02	2008-11-17	398630.0	4149080.0	930
3177	019-00353-01	2019-07-01	2019-09-16	367796.0	4170660.0	77
3178	019-00364-01-03	2013-03-25	2014-03-24	484378.0	4233178.0	364
3179	019-00364-01-14	2014-03-17	2014-11-17	484378.0	4233178.0	245
3180	019-00385-01	2015-09-16	2015-11-09	368020.0	4168783.0	54
3181	019-00405-00-00	2006-03-08	2014-11-24	368090.0	4169160.0	3183
3182	019-00562-03	2014-03-19	2017-06-21	400369.72	4146220.27	1190
3183	019-00652-00-00	2006-03-06	2011-11-07	419453.0	4189298.0	2072
3184	020-00001-00-M0	2009-10-26	2009-10-26			0
3185	020-00002-00-00	2006-03-13	2010-11-22	392619.0	4156326.0	1715
3186	020-00003-00-00	2006-03-21	2013-11-26	322629.0	4189654.0	2807
3187	020-00003-08-01	2012-03-13	2020-09-10	322143.0	4190372.0	3103
3188	020-00004-00-00	2006-04-05	2009-10-26	319503.0	4099188.0	1300
3189	020-00004-02-01	2009-03-10	2009-11-23	319503.0	4099188.0	258
3190	020-00006-00-00	2008-03-12	2008-11-26	361974.0	4114752.0	259
3191	020-00010-03-00	2017-03-20	2017-10-03	280149.0	4083885.0	197
3192	020-00015-01-05	2020-03-09	2021-03-22	439592.0	4215656.0	378
3193	020-00017-00-00	2007-03-14	2008-10-15	299013.0	4087121.0	581
3194	020-00017-01-01	2010-03-10	2017-10-18	330704.0	4162975.0	2779
3195	020-00020-02-01	2011-07-27	2017-11-08	331859.0	4162834.0	2296
3196	020-00021-01	2017-03-07	2017-10-03	323846.0	4128355.0	210
3197	020-00022-00-00	2017-03-21	2020-09-08	341151.0	4121039.0	1267
3198	020-00023-01	2016-03-09	2016-11-09	431470.0	4214300.0	245
3199	020-00023-01-01	2020-03-10	2021-03-23	431470.0	4214306.0	378
3200	020-00030-00-00	2006-03-07	2012-07-18	431225.0	4222958.0	2325
3201	020-00030-03	2020-03-10	2021-03-23	431162.0	4222646.0	378
3202	020-00032-13-00	2021-03-01	2021-03-18	233817.0	4070912.0	17
3203	020-00034-01	2009-07-27	2018-11-12	495926.0	4236053.0	3395
3204	020-00044-00-00	2006-04-07	2017-11-14	298088.0	4086340.0	4239
3205	020-00044-01-01	2018-04-17	2021-03-23	298088.0	4086340.0	1071
3206	020-00054-00-00	2009-03-10	2010-11-15	490959.0	4192166.0	615
3207	020-00060-01	2010-03-02	2011-11-29	346140.0	4134613.0	637
3208	020-00060-01-01	2017-03-15	2021-03-24	340855.0	4121905.0	1470
3209	020-00062-00-00	2006-03-20	2010-03-16	485181.0	4231814.0	1457
3210	020-00062-04-00	2009-03-23	2020-11-05	767368.0	4070669.0	4245
3211	020-00062-05	2017-03-07	2017-10-03	323389.0	4128355.0	210
3212	020-00064-04-00	2011-03-21	2021-03-24	304366.0	4083310.0	3656
3213	020-00066-00-00	2006-04-11	2007-07-09	461091.0	4168290.0	454
3214	020-00066-01-01	2013-03-25	2014-03-24	485209.0	4231673.0	364
3215	020-00066-01-70	2014-03-17	2014-11-17	485209.0	4231673.0	245
3216	020-00069-01	2016-03-09	2016-11-09	439592.0	4215656.0	245
3217	020-00069-05-05	2017-03-07	2020-08-31	439592.0	4215656.0	1273
3218	020-00069-16	2019-03-18	2021-03-08	346782.0	4133905.0	721
3219	020-00070-00-00	2008-04-23	2018-11-19	347086.0	4134158.0	3862
3220	020-00071-00-00	2007-08-14	2007-11-26	331737.0	4158804.0	104
3221	020-00073-00-00	2006-03-10	2011-11-21	378995.0	4199178.0	2082
3222	020-00073-02	2015-03-17	2015-11-18	376630.0	4130906.0	246
3223	020-00074-00-00	2017-03-21	2020-09-08	339826.0	4121303.0	1267
3224	020-00076-16-00	2012-03-27	2020-10-28	388863.0	4210203.0	3137
3225	020-00076-17	2020-05-06	2020-11-18	451035.0	4117211.0	196
3226	020-00079-02-01	2009-03-11	2010-11-10	325606.0	4176058.0	609
3227	020-00087-04-00	2013-03-19	2015-06-24	382150.0	4126393.0	827
3228	020-00093-01-00	2017-03-03	2021-03-29	291718.0	4122790.0	1487
3229	020-00098-00-00	2006-03-20	2006-06-26	451491.0	4172275.0	98
3230	020-00109-01	2009-03-10	2021-03-24	427717.0	4133382.0	4397
3231	020-00112-00-00	2007-04-03	2008-11-25	362095.0	4154774.0	602
3232	020-00114-00-00	2006-03-28	2008-11-04	304345.0	4083726.0	952
3233	020-00114-02-00	2009-03-16	2017-11-15	304345.0	4083726.0	3166
3234	020-00122-00-00	2006-05-31	2007-11-13	390042.89	4111189.63	531
3235	020-00122-02-00	2009-03-09	2021-03-16	390043.0	4111175.0	4390
3236	020-00129-10	2020-03-16	2020-04-20			35
3237	020-00136-02	2011-07-13	2021-03-22	419510.0	4174145.0	3540
3238	020-00144-00-00	2006-03-29	2009-03-18	430565.0	4212468.0	1085
3239	020-00148-00-00	2008-03-01	2008-10-07	390384.0	4111748.0	220
3240	020-00155-01-00	2018-04-02	2018-11-14	346165.0	4136526.0	226
3241	020-00166-00-00	2006-04-18	2019-07-08	541359.0	4189125.0	4829
3242	020-00166-01-00	2019-03-25	2020-11-16	541359.0	4189125.0	602
3243	020-00167-01	2017-05-23	2021-03-23	500036.0	4221059.0	1400
3244	020-00168-00-00	2006-05-31	2019-07-23	390042.89	4111189.63	4801
3245	020-00168-02-00	2019-03-19	2021-03-16	391516.0	4112230.0	728
3246	020-00169-17-00	2015-03-12	2021-03-11	414260.0	4147250.0	2191
3247	020-00176-00-00	2006-03-08	2012-10-29	418896.0	4179424.0	2427
3248	020-00178-00-00	2007-04-17	2007-11-13	205937.0	4132900.0	210
3249	020-00189-00-00	2006-04-03	2007-11-12	391428.0	4150454.0	588
3250	020-00197-00-00	2006-03-06	2010-11-08	420193.0	4174133.0	1708
3251	020-00201-00-00	2006-07-17	2007-11-13	450708.0	4202988.0	484
3252	020-00214-00-00	2006-03-10	2021-09-23	377518.0	4197104.0	5676
3253	020-00214-01-01	2021-03-03	2021-03-31	316112.0	4105709.0	28
3254	020-00218-00-00	2008-03-17	2011-11-29	345575.0	4136025.0	1352
3255	020-00222-01	2015-09-17	2016-10-26	499975.82	4229391.92	405
3256	020-00225-01-00	2019-03-20	2021-03-16	345364.0	4135463.0	727
3257	020-00233-01-01	2019-03-20	2021-09-23	315113.8387	4106344.54	918
3258	020-00245-01	2014-03-18	2014-11-10	417267.0	4193096.0	237
3259	020-00245-01-1	2015-03-16	2016-04-18	417267.0	4193096.0	399
3260	020-00247-00-00	2012-03-20	2019-06-11	146346.0	4143632.0	2639
3261	020-00247-01-00	2018-03-13	2021-03-30	146346.0	4143632.0	1113
3262	020-00252-00-00	2006-03-07	2011-11-07	417522.0	4193697.0	2071
3263	020-00302-02-00	2017-03-13	2019-11-04	290367.0	4121589.0	966
3264	020-00321-02-00	2017-03-01	2021-03-29	291329.0	4120975.0	1489
3265	020-00326-02-01	2013-03-18	2013-11-12	417669.0	4193141.0	239
3266	020-00424-01-4	2016-04-25	2021-03-22	417723.0	4191546.0	1792
3267	021-00002-00-00	2006-04-13	2010-04-28	5565155.0	4109446.0	1476
3268	021-00002-00-B0	2008-03-12	2009-07-22	332590.0	4164955.0	497
3269	021-00002-04	2011-03-15	2014-10-28	332590.0	4164955.0	1323
3270	021-00002-04-01	2014-03-10	2014-11-25	362470.0	4220796.0	260
3271	021-00002-04-B	2010-03-16	2010-11-09	332590.0	4164955.0	238
3272	021-00002-11	2021-03-17	2021-03-17			0
3273	021-00002-14-00	2010-03-17	2012-05-07	5565155.0	4109446.0	782
3274	021-00003-00-00	2017-03-22	2020-10-28	322489.297	413251.878	1316
3275	021-00003-01	2021-03-03	2021-03-24	298988.0	4081893.0	21
3276	021-00003-07-00	2021-03-10	2021-03-31	322489.297	413251.878	21
3277	021-00006-00-00	2007-03-13	2007-11-27	415192.0	4120895.0	259
3278	021-00007-00-00	2006-09-11	2009-07-14	409242.0	4156450.0	1037
3279	021-00007-01-00	2010-03-16	2011-11-07	460954.0	4223691.0	601
3280	021-00007-02-01	2019-03-20	2020-06-17	331046.0	4212206.0	455
3281	021-00008-00-00	2007-03-20	2013-11-27	289718.0	4168245.0	2444
3282	021-00008-01	2013-06-17	2013-11-13	461870.0	4227166.0	149
3283	021-00010-00-10	2008-03-11	2009-11-23	362757.0	4115193.0	622
3284	021-00010-01	2010-03-09	2011-07-11	362757.0	4115193.0	489
3285	021-00010-01-01	2011-03-07	2011-11-21	362757.0	4115193.0	259
3286	021-00010-08-00	2009-03-11	2009-11-11	461099.0	4223352.0	245
3287	021-00012-02-00	2015-07-01	2016-11-23	388433.4	4216040.2	511
3288	021-00014-03	2021-03-15	2021-03-15	388774.0	4215867.0	0
3289	021-00016-00-00	2006-05-30	2011-11-23	451966.0	4135983.0	2003
3290	021-00016-01	2016-04-05	2021-03-17	451852.0	4135811.0	1807
3291	021-00020-00-00	2006-04-04	2009-11-23	346792.0	4120744.0	1329
3292	021-00020-02-01	2010-03-09	2021-03-24	346780.0	4120751.0	4033
3293	021-00021-01-1	2015-02-20	2015-10-28	461005.0	4224228.0	250
3294	021-00023-00-00	2006-04-26	2009-10-07	144366.0	4147192.0	1260
3295	021-00023-01	2012-09-25	2013-10-07			377
3296	021-00023-07-01	2015-03-24	2015-11-24	382356.0	4128781.0	245
3297	021-00026-01	2017-06-21	2017-11-15	417827.0	4088837.0	147
3298	021-00027-02-1	2015-03-16	2021-03-23	416160.0	4192186.0	2199
3299	021-00028-01-00	2014-03-12	2014-11-24	371814.0	4146570.0	257
3300	021-00033-00-00	2006-05-30	2008-11-10	499278.0	4202541.0	895
3301	021-00033-01-01	2016-03-08	2016-11-08	334233.0	4108738.0	245
3302	021-00034-01-01	2015-03-11	2015-11-10	334048.0	4108626.0	244
3303	021-00038-08-00	2017-05-09	2019-03-29			689
3304	021-00041-00-40	2008-06-24	2012-11-27	356905.0	4152985.0	1617
3305	021-00049-00-01	2019-03-12	2021-09-23	316122.0	4104471.0	926
3306	021-00049-00-A0	2017-03-22	2019-11-06	316122.0	4104471.0	959
3307	021-00049-01-01	2021-03-10	2021-03-31	316122.0	4104471.0	21
3308	021-00051-00--1	2006-03-29	2009-11-24	344711.0	4134318.0	1336
3309	021-00055-00-00	2008-03-14	2009-11-20	330288.0	4210815.0	616
3310	021-00055-00-01	2006-04-04	2007-11-23	330288.0	4210815.0	598
3311	021-00055-01-01	2010-03-05	2018-11-21	330364.0	4210808.0	3183
3312	021-00056-00-00	2006-03-07	2011-11-07	416135.0	4192213.0	2071
3313	021-00056-02-01	2013-03-18	2013-11-12	416160.0	4192186.0	239
3314	021-00057-00-00	2010-03-09	2019-06-25	344121.0	4134216.0	3395
3315	021-00057-02	2014-03-18	2014-10-27	416160.0	4192186.0	223
3316	021-00057-02-00	2019-04-09	2021-03-16	344121.0	4134216.0	707
3317	021-00060-00-00	2006-05-02	2011-05-17	389311.0	4216034.0	1841
3318	021-00063-00-00	2006-03-20	2008-11-24	403255.0	4147198.0	980
3319	021-00065-00-00	2006-04-16	2009-11-24	541461.32	4107723.76	1318
3320	021-00069-04-01	2020-02-05	2021-03-17	330580.0	4209883.0	406
3321	021-00072-11-00	2017-05-09	2019-03-29			689
3322	021-00074-00-00	2006-04-28	2007-03-21	145738.0	4145880.0	327
3323	021-00074-01-1	2011-04-06	2011-11-09			217
3324	021-00089-00-00	2006-03-08	2014-11-24	370255.0	4168980.0	3183
3325	021-00090-01	2017-04-26	2021-03-17	326882.52	4129264.14	1421
3326	021-00092-01-00	2010-04-05	2013-07-23	473280.0	4228337.0	1205
3327	021-00092-01-01	2011-05-25	2021-03-24	348529.0	4120544.0	3591
3328	021-00096-01-01	2017-03-08	2021-03-24	320418.0	4109186.0	1477
3329	021-00103-00-00	2006-04-10	2007-11-12	471874.0	4215242.0	581
3330	021-00113-01	2016-03-15	2016-11-16	441365.0	4217590.0	246
3331	021-00114-00-00	2006-03-07	2006-09-11	430633.0	4178588.0	188
3332	021-00121-00-00	2006-03-13	2010-11-22	394247.0	4153567.0	1715
3333	021-00123-01	2014-03-07	2014-11-17	378980.0	4197616.0	255
3334	021-00125-11	2010-03-10	2021-03-17	363072.0	4228592.0	4025
3335	021-00129-01-1	2013-06-18	2020-10-28	472777.0	4227595.0	2689
3336	021-00129-02-00	2013-03-14	2013-11-26	379017.0	4197929.0	257
3337	021-00152-00-00	2006-03-13	2011-11-22	382105.0	4192550.0	2080
3338	021-00173-01	2017-04-20	2017-10-04	277404.21	4130414.23	167
3339	021-00173-01-01	2018-05-23	2019-10-09	278351.25	4128439.17	504
3340	021-00191-00-00	2007-03-28	2009-10-19	429742.0	4214222.0	936
3341	021-00192-00-00	2006-03-28	2006-11-14	429742.0	4214222.0	231
3342	021-00192-00-10	2009-03-18	2009-05-06	382409.0	4129513.0	49
3343	021-00204-02	2012-03-28	2012-10-23	483984.0	4232967.0	209
3344	021-00209-00-00	2008-10-29	2008-10-29			0
3345	021-00222-01-00	2012-03-09	2012-11-26	379563.0	4198013.0	262
3346	021-00223-00-00	2010-03-29	2011-10-18	484471.0	4233158.0	568
3347	021-00236-00-00	2006-03-06	2008-11-11	413716.0	4148847.0	981
3348	021-00236-02	2009-03-11	2021-03-24	413763.0	4148879.0	4396
3349	021-00237-01-02	2015-03-18	2015-11-04	484780.0	4232954.0	231
3350	021-00237-01-33	2015-03-18	2018-10-10	484780.0	4232954.0	1302
3351	021-00250-01	2019-07-01	2019-09-16	370019.0	4169950.0	77
3352	021-00252-02-30	2013-04-16	2021-03-22	461079.0	4201054.0	2897
3353	021-00256-00-00	2006-05-02	2008-07-15	427651.0	4132679.0	805
3354	021-002B	2009-03-11	2009-10-28			231
3355	021-00305-05	2015-03-20	2016-06-28	489748.0	4185489.0	466
3356	021-00353-00-0	2009-03-16	2011-11-08	412172.0	4156719.0	967
